Outlet_ID,cqr_lower,cqr_upper
OUT_15886,914.199,1063.2224
OUT_15887,72.7872,195.16495
OUT_15888,67.42403,197.1068
OUT_15889,61.123173,192.14603
OUT_15890,1889.3584,2130.3328
OUT_15891,68.758255,195.65569
OUT_15892,47.431164,174.11476
OUT_15893,72.63844,196.24863
OUT_15894,74.06285,200.43631
OUT_15895,888.99756,1084.5139
OUT_15896,85.17012,204.60301
OUT_15897,70.35333,196.88562
OUT_15898,82.908005,206.4551
OUT_15899,887.0927,1043.2003
OUT_15900,283.54578,448.3156
OUT_15901,241.05916,409.0273
OUT_15902,66.72099,196.1233
OUT_15903,75.22655,195.75644
OUT_15904,79.522095,202.32104
OUT_15905,239.59682,410.57104
OUT_15906,1880.2903,2120.2307
OUT_15907,75.12523,198.42569
OUT_15908,252.95186,410.61438
OUT_15909,213.89641,389.7527
OUT_15910,65.7749,199.45276
OUT_15911,229.93794,385.18747
OUT_15912,918.38574,1114.5424
OUT_15913,64.06131,183.95746
OUT_15914,72.197556,196.71558
OUT_15915,73.02693,196.96558
OUT_15916,80.40224,196.18199
OUT_15917,66.25763,180.75261
OUT_15918,62.442966,184.21812
OUT_15919,921.9098,1174.6215
OUT_15920,264.63477,407.5927
OUT_15921,930.7641,1267.7238
OUT_15922,876.9214,1044.1436
OUT_15923,68.87012,193.60252
OUT_15924,244.7643,408.90207
OUT_15925,71.09369,199.9005
OUT_15926,486.50998,1104.0116
OUT_15927,61.176456,180.44804
OUT_15928,67.69664,192.02356
OUT_15929,283.1535,403.48862
OUT_15930,884.6472,1051.5785
OUT_15931,918.5314,1096.3645
OUT_15932,74.390396,198.7994
OUT_15933,71.71608,198.62242
OUT_15934,957.08307,1135.3641
OUT_15935,245.9947,414.2514
OUT_15936,62.091183,190.60306
OUT_15937,75.52309,199.38419
OUT_15938,81.447876,199.4303
OUT_15939,70.249725,190.85681
OUT_15940,84.08937,208.81804
OUT_15941,83.60452,200.75868
OUT_15942,902.1173,1123.6504
OUT_15943,82.765945,205.35532
OUT_15944,74.46799,201.68298
OUT_15945,246.14095,424.5887
OUT_15946,48.908794,169.78352
OUT_15947,75.12872,197.5572
OUT_15948,62.45309,182.96712
OUT_15949,72.69382,200.91187
OUT_15950,87.637405,201.11789
OUT_15951,913.9621,1119.4526
OUT_15952,882.22266,1087.9752
OUT_15953,241.06929,402.78354
OUT_15954,224.98561,341.99677
OUT_15955,884.1364,1116.5455
OUT_15956,60.696865,187.41252
OUT_15957,75.28061,197.2356
OUT_15958,892.5047,1063.3278
OUT_15959,256.47748,445.74078
OUT_15960,66.40794,195.53874
OUT_15961,236.12514,411.8397
OUT_15962,237.91109,390.94058
OUT_15963,56.713444,185.01244
OUT_15964,65.34979,194.62947
OUT_15965,58.660915,183.51678
OUT_15966,273.71643,419.89832
OUT_15967,56.993565,184.13402
OUT_15968,908.4234,1085.4514
OUT_15969,70.30185,192.90082
OUT_15970,70.77414,191.91164
OUT_15971,1991.4169,2130.6711
OUT_15972,280.0133,412.94757
OUT_15973,281.29456,427.61768
OUT_15974,244.80537,417.33365
OUT_15975,241.65675,401.34415
OUT_15976,78.66043,209.90457
OUT_15977,68.09297,197.81935
OUT_15978,281.44153,428.14337
OUT_15979,890.2279,1053.7657
OUT_15980,76.311584,207.88353
OUT_15981,65.67874,193.58182
OUT_15982,49.241573,175.87605
OUT_15983,52.68498,180.66821
OUT_15984,70.15135,190.06001
OUT_15985,892.9918,1051.6696
OUT_15986,249.14241,417.27737
OUT_15987,78.69557,214.91547
OUT_15988,61.24103,192.27324
OUT_15989,880.16736,1082.7736
OUT_15990,269.67737,418.3722
OUT_15991,72.366196,194.17657
OUT_15992,74.297455,198.58363
OUT_15993,273.0691,416.0151
OUT_15994,251.01881,427.09308
OUT_15995,59.184856,185.62991
OUT_15996,900.73285,1078.19
OUT_15997,58.833073,185.32967
OUT_15998,257.81317,430.30457
OUT_15999,60.693157,187.13922
OUT_16000,880.8729,1054.8413
OUT_16001,281.38083,439.7121
OUT_16002,73.52986,188.88513
OUT_16003,251.78139,447.80307
OUT_16004,890.5148,1082.3254
OUT_16005,72.73387,194.69131
OUT_16006,242.87221,418.83023
OUT_16007,76.96884,202.33113
OUT_16008,273.7348,446.0237
OUT_16009,79.44853,202.39145
OUT_16010,78.90105,197.91597
OUT_16011,72.022064,197.38435
OUT_16012,64.69504,190.45158
OUT_16013,58.149075,180.99022
OUT_16014,67.76288,192.49788
OUT_16015,53.40263,175.63467
OUT_16016,901.80237,1085.1844
OUT_16017,75.86661,203.72278
OUT_16018,72.287964,202.81363
OUT_16019,275.45453,413.0649
OUT_16020,252.7527,427.57428
OUT_16021,64.87396,215.85756
OUT_16022,69.624374,200.96527
OUT_16023,286.53564,431.1864
OUT_16024,67.25862,191.59378
OUT_16025,246.07289,395.29404
OUT_16026,247.69704,412.47012
OUT_16027,75.79233,196.9655
OUT_16028,67.933136,192.72786
OUT_16029,271.27496,407.15067
OUT_16030,63.720127,184.93643
OUT_16031,247.55379,409.8789
OUT_16032,78.15033,203.08269
OUT_16033,61.59283,184.71118
OUT_16034,889.0953,1085.6991
OUT_16035,275.38654,424.916
OUT_16036,251.57637,446.98218
OUT_16037,67.49939,197.90866
OUT_16038,81.09375,196.92552
OUT_16039,70.742966,193.5436
OUT_16040,65.25206,191.29453
OUT_16041,1894.9653,2137.7527
OUT_16042,286.5031,428.44095
OUT_16043,895.35986,1071.262
OUT_16044,65.32555,201.77866
OUT_16045,243.11147,408.80533
OUT_16046,275.28082,410.33685
OUT_16047,63.198566,189.16316
OUT_16048,248.70015,411.60727
OUT_16049,889.2951,1058.102
OUT_16050,67.46457,195.97165
OUT_16051,54.055378,179.54474
OUT_16052,79.43916,198.43045
OUT_16053,62.221134,196.75792
OUT_16054,263.20322,433.82953
OUT_16055,919.8125,1109.4487
OUT_16056,86.78871,221.4433
OUT_16057,78.21353,197.72322
OUT_16058,282.84448,427.19208
OUT_16059,63.377644,188.46439
OUT_16060,75.433304,198.04788
OUT_16061,52.50973,184.13805
OUT_16062,282.3051,434.34644
OUT_16063,241.92793,401.38092
OUT_16064,909.12585,1165.4149
OUT_16065,69.046646,199.19994
OUT_16066,61.041172,191.97144
OUT_16067,44.95075,177.01762
OUT_16068,58.80554,182.00514
OUT_16069,288.4469,427.47195
OUT_16070,58.845318,188.31432
OUT_16071,915.6836,1138.0483
OUT_16072,75.724594,199.6635
OUT_16073,80.67641,200.74495
OUT_16074,91.71738,209.87842
OUT_16075,910.15643,1128.3804
OUT_16076,61.920055,187.57597
OUT_16077,257.83533,412.02554
OUT_16078,246.05989,396.50574
OUT_16079,273.61646,442.33563
OUT_16080,73.051346,194.95169
OUT_16081,59.658527,188.82283
OUT_16082,262.32996,410.79767
OUT_16083,903.78986,1063.1914
OUT_16084,243.49196,447.93872
OUT_16085,1880.2058,2112.4949
OUT_16086,924.59717,1095.1936
OUT_16087,244.47188,393.2845
OUT_16088,890.0147,1078.0142
OUT_16089,69.51912,201.75787
OUT_16090,79.046555,202.67834
OUT_16091,75.00795,198.25676
OUT_16092,64.70807,187.26158
OUT_16093,241.15456,388.61954
OUT_16094,1472.0994,2091.6533
OUT_16095,81.843445,200.44951
OUT_16096,78.18158,200.66562
OUT_16097,900.55334,1077.9406
OUT_16098,40.08701,181.0972
OUT_16099,268.8894,400.12982
OUT_16100,82.328735,197.61159
OUT_16101,55.182835,186.56866
OUT_16102,216.84871,335.66125
OUT_16103,232.57368,409.48514
OUT_16104,276.2644,445.72437
OUT_16105,255.24745,439.13205
OUT_16106,282.42285,432.73953
OUT_16107,277.97552,409.69992
OUT_16108,923.3046,1110.4872
OUT_16109,70.78909,194.71785
OUT_16110,88.58888,205.72533
OUT_16111,64.59566,189.65202
OUT_16112,253.46004,426.94424
OUT_16113,901.8519,1049.3734
OUT_16114,900.46674,1093.9784
OUT_16115,65.590515,189.6522
OUT_16116,883.1036,1053.9374
OUT_16117,49.26507,197.01909
OUT_16118,54.755306,177.95703
OUT_16119,80.897125,213.3876
OUT_16120,69.51909,200.85526
OUT_16121,72.91489,197.81412
OUT_16122,61.88091,186.55167
OUT_16123,915.47534,1134.145
OUT_16124,213.12492,418.28027
OUT_16125,86.70079,211.17287
OUT_16126,215.17317,348.68915
OUT_16127,54.71191,183.59602
OUT_16128,253.04701,415.0667
OUT_16129,82.2296,205.73508
OUT_16130,231.59901,402.2262
OUT_16131,68.19696,200.03067
OUT_16132,73.531006,197.86797
OUT_16133,76.81656,198.76538
OUT_16134,67.86139,196.87215
OUT_16135,901.94806,1077.7966
OUT_16136,909.1555,1075.806
OUT_16137,76.49292,197.88037
OUT_16138,73.816696,197.01367
OUT_16139,69.58832,200.03587
OUT_16140,259.75995,420.45398
OUT_16141,71.33894,199.43694
OUT_16142,882.698,1108.0886
OUT_16143,898.31396,1077.3503
OUT_16144,888.7234,1090.5022
OUT_16145,64.79683,197.18932
OUT_16146,890.7923,1095.0117
OUT_16147,251.3647,409.83884
OUT_16148,63.01412,191.69495
OUT_16149,47.596294,182.0844
OUT_16150,890.02264,1083.6605
OUT_16151,68.490234,190.332
OUT_16152,71.96115,195.24417
OUT_16153,910.7027,1085.4973
OUT_16154,277.33337,417.0869
OUT_16155,76.63089,199.54283
OUT_16156,283.33313,449.9121
OUT_16157,62.08269,186.12038
OUT_16158,252.81136,430.40463
OUT_16159,69.41138,198.28027
OUT_16160,59.043316,183.96158
OUT_16161,285.57526,446.59848
OUT_16162,243.21468,410.20108
OUT_16163,83.223465,207.2543
OUT_16164,888.8486,1069.792
OUT_16165,53.68616,184.63115
OUT_16166,69.89963,199.07977
OUT_16167,82.589554,195.36589
OUT_16168,64.41875,190.0879
OUT_16169,927.68896,1103.2601
OUT_16170,912.81464,1244.9546
OUT_16171,234.87483,402.37418
OUT_16172,918.3443,1142.3491
OUT_16173,253.17683,428.38187
OUT_16174,47.23824,170.25308
OUT_16175,75.29021,201.07323
OUT_16176,893.4134,1104.1973
OUT_16177,244.86775,404.65552
OUT_16178,43.324047,151.35933
OUT_16179,256.3232,447.55164
OUT_16180,1834.5508,2124.136
OUT_16181,276.17413,409.52295
OUT_16182,78.40909,197.88632
OUT_16183,1848.1106,2143.2112
OUT_16184,909.6436,1170.919
OUT_16185,868.6715,1037.8757
OUT_16186,82.35469,202.48184
OUT_16187,79.742935,203.92274
OUT_16188,58.126644,182.39618
OUT_16189,246.05629,411.68457
OUT_16190,924.6458,1195.8967
OUT_16191,82.74803,200.33098
OUT_16192,253.98543,427.6739
OUT_16193,279.21167,423.88388
OUT_16194,918.7606,1136.1567
OUT_16195,1882.8645,2147.7197
OUT_16196,253.67336,428.18118
OUT_16197,70.18353,194.07799
OUT_16198,76.84863,198.4623
OUT_16199,931.77246,1093.9667
OUT_16200,67.74315,191.93857
OUT_16201,920.3844,1075.2166
OUT_16202,71.142685,197.56593
OUT_16203,60.943333,189.16518
OUT_16204,273.98993,435.61176
OUT_16205,74.64462,197.90239
OUT_16206,74.61174,201.46698
OUT_16207,230.85664,390.6443
OUT_16208,73.15588,195.32103
OUT_16209,890.4481,1070.8951
OUT_16210,61.00864,190.19511
OUT_16211,53.660732,183.8856
OUT_16212,77.413895,200.38985
OUT_16213,70.85191,195.27821
OUT_16214,72.20126,192.7315
OUT_16215,472.81955,1098.9851
OUT_16216,918.7357,1103.1962
OUT_16217,269.8609,413.139
OUT_16218,75.96542,197.77667
OUT_16219,899.7101,1107.074
OUT_16220,70.147934,198.44574
OUT_16221,56.901966,184.47748
OUT_16222,68.3952,191.85432
OUT_16223,904.1207,1068.7228
OUT_16224,72.648056,194.69067
OUT_16225,244.691,408.58145
OUT_16226,53.176662,182.59178
OUT_16227,75.102936,195.2413
OUT_16228,1952.9265,2128.8142
OUT_16229,941.5528,1110.5533
OUT_16230,282.4474,429.43634
OUT_16231,64.732346,190.7502
OUT_16232,73.23009,200.38933
OUT_16233,65.169495,188.3187
OUT_16234,282.2448,441.40338
OUT_16235,256.28537,463.09964
OUT_16236,78.423065,199.76846
OUT_16237,256.37228,435.02283
OUT_16238,1991.4169,2127.9216
OUT_16239,69.00682,193.77382
OUT_16240,244.4983,430.88992
OUT_16241,77.165985,200.56285
OUT_16242,234.24867,408.74014
OUT_16243,908.8813,1083.7015
OUT_16244,882.1282,1076.8627
OUT_16245,890.5084,1086.8833
OUT_16246,79.07506,194.11195
OUT_16247,69.88382,190.28975
OUT_16248,276.92657,401.9854
OUT_16249,68.70767,196.64636
OUT_16250,84.599335,196.67902
OUT_16251,73.921875,198.48277
OUT_16252,882.76154,1044.2911
OUT_16253,79.463425,194.70288
OUT_16254,915.70337,1055.5404
OUT_16255,452.5135,1023.9547
OUT_16256,232.65602,408.3784
OUT_16257,71.61217,222.97713
OUT_16258,924.0735,1075.0354
OUT_16259,49.91316,171.25533
OUT_16260,82.28647,198.50699
OUT_16261,232.71748,403.3051
OUT_16262,65.95444,187.00119
OUT_16263,75.209946,199.9707
OUT_16264,78.70668,194.05255
OUT_16265,79.14014,199.18616
OUT_16266,66.91762,192.17026
OUT_16267,72.42325,197.37695
OUT_16268,51.344143,184.43652
OUT_16269,270.7094,406.08426
OUT_16270,62.76428,188.7788
OUT_16271,920.23364,1115.5223
OUT_16272,241.52315,410.52173
OUT_16273,376.42737,934.8946
OUT_16274,85.80171,202.31642
OUT_16275,923.51105,1091.4098
OUT_16276,49.3679,180.93143
OUT_16277,73.086105,215.05728
OUT_16278,237.21315,390.3861
OUT_16279,244.88158,422.84357
OUT_16280,52.491436,181.85977
OUT_16281,67.06465,199.94073
OUT_16282,64.7729,191.38199
OUT_16283,255.34187,429.99536
OUT_16284,894.0473,1150.0121
OUT_16285,67.377914,194.01637
OUT_16286,49.627026,183.03827
OUT_16287,252.73738,422.25043
OUT_16288,245.95546,410.77686
OUT_16289,66.62071,195.16441
OUT_16290,53.515896,183.37097
OUT_16291,81.158966,200.09126
OUT_16292,232.20027,393.40094
OUT_16293,258.2152,419.66098
OUT_16294,76.87096,197.64651
OUT_16295,73.794174,201.54291
OUT_16296,283.77362,427.81342
OUT_16297,238.82704,410.93268
OUT_16298,62.82246,187.25615
OUT_16299,237.65529,411.05853
OUT_16300,920.5036,1183.9431
OUT_16301,83.306915,198.38602
OUT_16302,919.79865,1266.9392
OUT_16303,1895.4648,2132.2617
OUT_16304,1997.0564,2135.8037
OUT_16305,65.62483,195.2835
OUT_16306,58.403683,185.79227
OUT_16307,60.000126,186.41847
OUT_16308,79.40776,198.7776
OUT_16309,281.42517,422.93124
OUT_16310,280.3866,432.681
OUT_16311,916.53064,1119.0707
OUT_16312,84.49109,200.65063
OUT_16313,39.00252,174.62512
OUT_16314,912.10474,1101.1007
OUT_16315,905.75446,1146.098
OUT_16316,73.16312,203.81729
OUT_16317,909.3535,1114.4579
OUT_16318,920.7742,1134.267
OUT_16319,70.84515,194.94022
OUT_16320,82.83302,199.88885
OUT_16321,259.93646,407.5677
OUT_16322,886.01117,1057.3027
OUT_16323,248.99892,428.7567
OUT_16324,76.04843,196.15833
OUT_16325,49.629383,169.86697
OUT_16326,880.0741,1057.3392
OUT_16327,228.34676,347.3974
OUT_16328,924.75793,1105.4238
OUT_16329,1892.2712,2126.9216
OUT_16330,877.4693,1049.7316
OUT_16331,1891.7959,2128.6545
OUT_16332,61.354237,193.089
OUT_16333,79.16489,196.53285
OUT_16334,835.0835,1012.70966
OUT_16335,251.08388,429.81308
OUT_16336,1815.5579,2131.7258
OUT_16337,72.19849,192.03577
OUT_16338,72.284836,196.51086
OUT_16339,68.40398,191.94458
OUT_16340,70.16063,193.72548
OUT_16341,240.60133,401.432
OUT_16342,67.5676,183.11562
OUT_16343,917.4962,1118.911
OUT_16344,72.332016,195.36183
OUT_16345,64.5058,191.10793
OUT_16346,52.205868,181.37405
OUT_16347,76.20221,224.65605
OUT_16348,284.47705,425.36737
OUT_16349,478.27982,1057.6376
OUT_16350,86.439865,209.60658
OUT_16351,897.8443,1064.2522
OUT_16352,71.477936,193.26947
OUT_16353,61.32819,194.61581
OUT_16354,93.96971,205.46223
OUT_16355,76.456345,196.8387
OUT_16356,59.728962,189.73645
OUT_16357,83.04198,202.57106
OUT_16358,63.12424,182.89421
OUT_16359,283.21094,433.13025
OUT_16360,80.26022,204.48448
OUT_16361,52.09511,199.98433
OUT_16362,904.96216,1097.0978
OUT_16363,63.82993,185.12639
OUT_16364,894.95917,1169.4272
OUT_16365,69.880936,195.29587
OUT_16366,62.72613,187.85016
OUT_16367,255.63942,416.8702
OUT_16368,68.013885,197.9946
OUT_16369,62.848286,190.26306
OUT_16370,263.60602,419.65167
OUT_16371,58.729824,183.46094
OUT_16372,73.74321,200.55284
OUT_16373,55.36578,192.9385
OUT_16374,72.96303,197.27039
OUT_16375,284.96146,437.94818
OUT_16376,78.28462,210.25185
OUT_16377,71.75392,199.09648
OUT_16378,67.381485,191.92433
OUT_16379,65.297165,192.5794
OUT_16380,76.688965,199.9209
OUT_16381,81.075806,198.41023
OUT_16382,889.8712,1073.4905
OUT_16383,892.24365,1072.8303
OUT_16384,275.4474,413.8088
OUT_16385,76.43048,194.34187
OUT_16386,74.80994,199.91866
OUT_16387,276.5064,461.21823
OUT_16388,2010.0892,2120.3032
OUT_16389,924.0667,1127.0599
OUT_16390,252.23305,437.44586
OUT_16391,71.337326,195.4392
OUT_16392,75.92572,189.37744
OUT_16393,73.14737,199.33945
OUT_16394,887.5917,1077.0883
OUT_16395,70.685776,196.6285
OUT_16396,87.69365,205.3687
OUT_16397,897.06525,1075.0054
OUT_16398,274.1778,403.99234
OUT_16399,72.851135,214.61995
OUT_16400,70.92169,196.52066
OUT_16401,71.2104,196.4342
OUT_16402,248.72035,411.61392
OUT_16403,917.28455,1115.2655
OUT_16404,277.5409,427.9405
OUT_16405,66.21101,194.26581
OUT_16406,85.2572,199.83699
OUT_16407,260.1908,408.2413
OUT_16408,71.41,186.32568
OUT_16409,234.29341,399.31476
OUT_16410,46.123013,156.974
OUT_16411,258.7476,481.25558
OUT_16412,77.3755,206.00502
OUT_16413,873.0421,1039.7455
OUT_16414,888.4447,1087.0536
OUT_16415,67.640884,195.1392
OUT_16416,75.187775,194.84142
OUT_16417,919.4944,1147.8829
OUT_16418,69.98186,205.85997
OUT_16419,239.1805,401.331
OUT_16420,78.41107,194.56671
OUT_16421,280.3636,416.5391
OUT_16422,76.85005,199.58078
OUT_16423,245.74812,416.099
OUT_16424,917.2217,1069.061
OUT_16425,241.57484,427.17938
OUT_16426,942.1245,1176.6796
OUT_16427,76.0394,192.69516
OUT_16428,78.07593,197.03389
OUT_16429,273.36383,418.96802
OUT_16430,52.814106,180.7475
OUT_16431,67.079025,189.46994
OUT_16432,63.361134,181.82507
OUT_16433,244.24086,400.9256
OUT_16434,74.87735,197.27411
OUT_16435,893.77545,1067.412
OUT_16436,246.13142,426.34335
OUT_16437,1676.9688,2114.5164
OUT_16438,80.43819,196.49069
OUT_16439,274.77222,435.73267
OUT_16440,68.612305,187.92732
OUT_16441,915.0209,1133.3848
OUT_16442,59.34058,184.97212
OUT_16443,71.512695,192.3925
OUT_16444,239.70961,417.1757
OUT_16445,73.48819,195.50175
OUT_16446,55.057545,179.92226
OUT_16447,80.94719,195.17847
OUT_16448,253.71321,442.5306
OUT_16449,276.54694,428.67026
OUT_16450,62.545025,189.288
OUT_16451,913.85486,1086.571
OUT_16452,247.78957,426.4193
OUT_16453,69.01543,191.8517
OUT_16454,253.67104,421.79004
OUT_16455,273.15814,405.1232
OUT_16456,74.11174,196.88374
OUT_16457,241.22011,420.93567
OUT_16458,74.19858,198.7302
OUT_16459,880.38715,1062.1622
OUT_16460,1794.0259,2127.6199
OUT_16461,287.71423,436.87323
OUT_16462,56.53632,186.38152
OUT_16463,268.6601,401.432
OUT_16464,84.273224,199.25908
OUT_16465,235.53932,351.9566
OUT_16466,66.89249,188.58047
OUT_16467,844.666,1030.5254
OUT_16468,275.24323,403.18658
OUT_16469,69.873245,193.02576
OUT_16470,887.90955,1062.7716
OUT_16471,67.89311,192.85608
OUT_16472,62.22044,186.42955
OUT_16473,57.450504,173.18678
OUT_16474,65.62088,192.73782
OUT_16475,81.81171,203.11981
OUT_16476,71.49397,191.76558
OUT_16477,245.57722,419.60498
OUT_16478,273.3145,444.48975
OUT_16479,273.76178,407.35254
OUT_16480,265.19153,376.7165
OUT_16481,74.47908,204.17111
OUT_16482,53.36153,183.10698
OUT_16483,251.34596,422.93433
OUT_16484,273.16718,406.46533
OUT_16485,74.649124,200.41441
OUT_16486,53.46558,184.8481
OUT_16487,246.68385,389.00406
OUT_16488,1885.1023,2121.5715
OUT_16489,280.3905,409.52222
OUT_16490,54.75088,173.72182
OUT_16491,84.057724,204.11441
OUT_16492,928.2968,1237.5477
OUT_16493,49.928005,174.76381
OUT_16494,248.69527,422.63092
OUT_16495,93.4424,211.9573
OUT_16496,241.00807,390.11624
OUT_16497,887.2706,1088.4723
OUT_16498,73.5656,198.37895
OUT_16499,248.77895,409.24744
OUT_16500,66.73349,187.75278
OUT_16501,215.9615,405.32388
OUT_16502,887.6047,1033.1364
OUT_16503,71.518036,195.37175
OUT_16504,61.53989,192.90663
OUT_16505,70.98192,196.29718
OUT_16506,52.272,180.14601
OUT_16507,71.934204,201.28142
OUT_16508,69.654785,192.81383
OUT_16509,74.7762,197.46773
OUT_16510,70.51491,190.5486
OUT_16511,875.0445,1087.7334
OUT_16512,75.453705,207.62569
OUT_16513,274.8863,406.89896
OUT_16514,255.16908,479.69568
OUT_16515,240.80574,402.97827
OUT_16516,253.1523,426.98383
OUT_16517,216.43727,343.83868
OUT_16518,68.95679,196.28574
OUT_16519,78.72368,199.0524
OUT_16520,1882.8723,2120.365
OUT_16521,274.53247,467.97928
OUT_16522,61.71748,191.05946
OUT_16523,72.21364,197.33318
OUT_16524,248.97884,403.48862
OUT_16525,251.33943,425.83633
OUT_16526,62.50497,191.54459
OUT_16527,67.183334,192.702
OUT_16528,70.42056,193.4689
OUT_16529,249.17244,414.0786
OUT_16530,897.5126,1115.7295
OUT_16531,899.3339,1084.9465
OUT_16532,76.49278,198.21222
OUT_16533,274.63568,420.32864
OUT_16534,85.00174,198.951
OUT_16535,58.278515,190.93805
OUT_16536,884.33044,1071.8683
OUT_16537,273.576,435.34244
OUT_16538,1847.8706,2138.258
OUT_16539,241.23573,403.71115
OUT_16540,885.63,1027.1166
OUT_16541,78.42384,200.36012
OUT_16542,281.30536,425.59387
OUT_16543,249.76668,419.49844
OUT_16544,251.01918,421.008
OUT_16545,75.41437,194.21931
OUT_16546,88.03383,206.97638
OUT_16547,67.647446,195.26372
OUT_16548,1849.8909,2137.1248
OUT_16549,51.140247,178.64494
OUT_16550,71.17497,198.79395
OUT_16551,241.98543,407.77185
OUT_16552,83.08673,195.24933
OUT_16553,243.27974,362.77838
OUT_16554,73.5468,201.13419
OUT_16555,74.97563,197.89478
OUT_16556,82.67032,200.17628
OUT_16557,71.50021,198.69939
OUT_16558,275.5714,410.59537
OUT_16559,284.15704,429.44995
OUT_16560,72.2298,196.11302
OUT_16561,68.28981,201.16234
OUT_16562,73.74974,196.34306
OUT_16563,70.29393,196.17905
OUT_16564,71.193115,196.99174
OUT_16565,73.19614,202.82175
OUT_16566,60.834766,197.38707
OUT_16567,75.02911,201.17175
OUT_16568,74.96912,194.4528
OUT_16569,254.32503,446.85767
OUT_16570,1885.8794,2125.4775
OUT_16571,64.44319,196.10243
OUT_16572,81.08714,201.53079
OUT_16573,920.7471,1129.2441
OUT_16574,63.39056,185.29228
OUT_16575,80.30557,197.74669
OUT_16576,901.11707,1074.6765
OUT_16577,67.15575,194.28809
OUT_16578,242.93709,403.01483
OUT_16579,274.5829,419.96442
OUT_16580,52.302265,184.0259
OUT_16581,64.10344,187.24396
OUT_16582,73.001785,196.03267
OUT_16583,888.88605,1134.1696
OUT_16584,75.56604,199.9262
OUT_16585,69.10948,197.5207
OUT_16586,876.9195,1037.2477
OUT_16587,75.56679,199.71313
OUT_16588,245.04762,406.97528
OUT_16589,64.785614,195.02791
OUT_16590,901.0792,1128.2299
OUT_16591,69.87222,196.10022
OUT_16592,249.65657,409.6502
OUT_16593,900.71106,1078.9188
OUT_16594,67.53421,193.87059
OUT_16595,83.55615,201.19283
OUT_16596,1212.7538,2065.5588
OUT_16597,914.40485,1125.641
OUT_16598,920.11304,1066.8267
OUT_16599,65.028824,186.96992
OUT_16600,42.16512,175.64967
OUT_16601,247.06636,410.3038
OUT_16602,875.89777,1120.989
OUT_16603,69.787964,194.72939
OUT_16604,73.05542,207.22377
OUT_16605,1827.042,2123.6912
OUT_16606,79.403915,199.3694
OUT_16607,243.83522,420.00586
OUT_16608,70.28914,191.00273
OUT_16609,243.38857,409.17276
OUT_16610,64.52559,181.48318
OUT_16611,66.49802,194.93155
OUT_16612,230.91579,386.2555
OUT_16613,84.72415,199.26158
OUT_16614,77.40405,197.39423
OUT_16615,73.89926,195.99397
OUT_16616,285.88104,446.1372
OUT_16617,234.5171,411.5941
OUT_16618,55.806896,183.04355
OUT_16619,264.43604,412.98492
OUT_16620,249.90248,419.4117
OUT_16621,84.3347,201.9338
OUT_16622,243.8362,395.22433
OUT_16623,876.4382,1055.9225
OUT_16624,57.778774,183.81743
OUT_16625,90.72345,200.5834
OUT_16626,66.07068,195.51154
OUT_16627,74.08418,192.96187
OUT_16628,63.443127,188.67429
OUT_16629,63.27016,190.09671
OUT_16630,70.94681,190.90306
OUT_16631,249.43654,401.66196
OUT_16632,254.25917,413.38586
OUT_16633,919.90625,1091.7058
OUT_16634,67.27629,192.82802
OUT_16635,95.27232,226.21805
OUT_16636,79.214905,204.93724
OUT_16637,70.357254,201.89151
OUT_16638,67.751144,187.02357
OUT_16639,1991.4169,2126.7356
OUT_16640,267.0228,392.15594
OUT_16641,892.98755,1043.6604
OUT_16642,280.15125,423.9216
OUT_16643,204.83412,386.98312
OUT_16644,275.75665,412.8708
OUT_16645,244.07088,408.61533
OUT_16646,239.98909,408.78003
OUT_16647,209.86867,360.33185
OUT_16648,83.331985,201.98404
OUT_16649,883.8416,1132.8892
OUT_16650,88.981064,219.98471
OUT_16651,79.94861,220.7486
OUT_16652,244.42397,421.137
OUT_16653,73.99625,192.189
OUT_16654,911.0488,1111.5988
OUT_16655,77.67445,205.60545
OUT_16656,881.789,1048.5103
OUT_16657,909.1124,1057.6262
OUT_16658,71.44202,187.22554
OUT_16659,906.554,1089.0251
OUT_16660,71.92049,195.83228
OUT_16661,58.93292,183.6147
OUT_16662,275.4046,416.93988
OUT_16663,48.577457,179.99554
OUT_16664,76.442535,199.07457
OUT_16665,262.92136,420.3956
OUT_16666,51.234592,177.57274
OUT_16667,60.67072,192.56445
OUT_16668,70.818726,195.99062
OUT_16669,84.384796,201.79503
OUT_16670,830.6077,1059.2461
OUT_16671,69.41826,196.00575
OUT_16672,72.84062,199.08273
OUT_16673,252.1631,422.82114
OUT_16674,63.596867,190.04335
OUT_16675,912.12024,1121.4364
OUT_16676,890.0719,1067.5999
OUT_16677,70.507324,191.50342
OUT_16678,49.35528,183.01231
OUT_16679,55.825512,183.87746
OUT_16680,250.67,428.02008
OUT_16681,70.38693,186.85684
OUT_16682,78.763016,201.25311
OUT_16683,99.45668,216.83157
OUT_16684,64.09686,188.40773
OUT_16685,278.50983,419.943
OUT_16686,63.7271,191.69365
OUT_16687,888.8456,1045.5968
OUT_16688,913.32526,1097.5935
OUT_16689,71.7345,192.78598
OUT_16690,881.5247,1042.2574
OUT_16691,72.090225,201.6272
OUT_16692,246.92683,405.76645
OUT_16693,91.00676,208.95642
OUT_16694,280.13153,429.84637
OUT_16695,74.12984,201.74498
OUT_16696,62.230877,187.59822
OUT_16697,67.475235,191.95346
OUT_16698,279.08905,407.9854
