Outlet_ID,Outlet_Type,Outlet_Size,dominant_distributor,observed_mean_monthly_liters,predicted_potential_liters,headroom_liters,competitive_intensity,bill_per_liter,Trade_Spend_Allocation_LKR,expected_incremental_liters,expected_incremental_revenue_lkr,liters_per_1000_lkr
OUT_07699,Grocery,Small,DIST_W_02,39.97765382856328,149.38,109.40234617143672,0.25,279.37473062946793,0.0,0.0,0.0,0.0
OUT_07700,Bakery,Small,DIST_W_01,36.01020740800982,133.887,97.87679259199018,1.0,301.18062651607977,0.0,0.0,0.0,0.0
OUT_07701,Hotel,Small,DIST_W_02,28.594224690151755,98.665,70.07077530984824,0.875,388.1694393580139,0.0,0.0,0.0,0.0
OUT_07702,Eatery,Large,DIST_W_02,523.8000437220123,1245.879,722.0789562779876,0.5,266.93336159732036,0.0,0.0,0.0,0.0
OUT_02219,Eatery,Medium,DIST_W_03,119.2365677813515,338.601,219.36443221864852,0.5,269.51172049082317,0.0,0.0,0.0,0.0
OUT_07704,Hotel,Large,DIST_W_01,506.4248723099598,1144.382,637.9571276900402,0.5,260.9705812632702,0.0,0.0,0.0,0.0
OUT_07705,Bakery,Medium,DIST_W_02,135.9968231498439,407.018,271.02117685015605,0.625,272.0224287518573,0.0,0.0,0.0,0.0
OUT_07706,Pharmacy,Medium,DIST_W_03,114.94376202348957,303.116,188.17223797651042,0.625,297.0749302162411,0.0,0.0,0.0,0.0
OUT_02220,Kiosk,Small,DIST_W_03,37.71027379918571,125.836,88.12572620081428,0.625,287.5456291295472,0.0,0.0,0.0,0.0
OUT_02225,Pharmacy,Small,DIST_W_01,30.585485793884704,129.555,98.9695142061153,0.25,331.14080249323507,0.0,0.0,0.0,0.0
OUT_07709,Grocery,Medium,DIST_W_02,107.0703713542829,341.208,234.13762864571714,0.625,299.6707109737088,0.0,0.0,0.0,0.0
OUT_07710,Kiosk,Small,DIST_W_03,41.26178664399282,133.977,92.71521335600718,0.5,286.0845249119833,0.0,0.0,0.0,0.0
OUT_07711,Kiosk,Small,DIST_W_01,44.92604427878278,154.572,109.64595572121722,0.375,266.14446857951333,0.0,0.0,0.0,0.0
OUT_07712,Pharmacy,Medium,DIST_W_03,161.14068479071946,416.61,255.46931520928055,0.375,283.3155386814235,0.0,0.0,0.0,0.0
OUT_02226,Grocery,Medium,DIST_W_02,102.96990030409573,397.252,294.28209969590426,0.375,275.76736788628494,0.0,0.0,0.0,0.0
OUT_07714,Hotel,Medium,DIST_W_03,99.12815448147119,274.753,175.6248455185288,0.375,317.00944685154275,0.0,0.0,0.0,0.0
OUT_02227,Smmt,Small,DIST_W_02,45.425006164901404,131.231,85.80599383509859,0.5,289.7032193318848,0.0,0.0,0.0,0.0
OUT_07716,Kiosk,Small,DIST_W_01,44.7874802934942,167.912,123.12451970650581,0.375,268.11709824111944,0.0,0.0,0.0,0.0
OUT_02228,Kiosk,Medium,DIST_W_01,130.76088415085718,331.986,201.2251158491428,0.625,264.09747629539686,0.0,0.0,0.0,0.0
OUT_07718,Bakery,Medium,DIST_W_02,112.55366275047889,328.126,215.57233724952107,0.75,274.5732427089247,0.0,0.0,0.0,0.0
OUT_02230,Hotel,Medium,DIST_W_02,121.95806404002286,353.634,231.67593595997715,0.25,288.5323262672054,0.0,0.0,0.0,0.0
OUT_07720,Grocery,Extra Large,DIST_W_01,1318.4805381329616,2466.756,1148.2754618670383,0.875,265.4202518011108,0.0,0.0,0.0,0.0
OUT_02232,Bakery,Small,DIST_W_02,36.569284729894484,110.457,73.8877152701055,0.375,295.81540908038716,0.0,0.0,0.0,0.0
OUT_07722,Kiosk,Large,DIST_W_01,506.68759513052646,1083.967,577.2794048694736,0.625,262.1028457837896,0.0,0.0,0.0,0.0
OUT_02233,Hotel,Small,DIST_W_01,44.665729585848624,166.343,121.67727041415137,0.5,281.35567003986773,0.0,0.0,0.0,0.0
OUT_02234,Smmt,Medium,DIST_W_03,131.2310816646549,400.435,269.20391833534507,0.75,262.60371850640064,0.0,0.0,0.0,0.0
OUT_07725,Pharmacy,Medium,DIST_W_03,131.50634483423315,379.554,248.04765516576683,0.75,272.40604142084527,0.0,0.0,0.0,0.0
OUT_02235,Kiosk,Small,DIST_W_02,26.75669816069222,77.01,50.25330183930778,0.5,313.3808227167298,0.0,0.0,0.0,0.0
OUT_02238,Bakery,Large,DIST_W_02,516.4513179512111,1182.82,666.3686820487889,0.625,260.1825758959324,0.0,0.0,0.0,0.0
OUT_02239,Kiosk,Small,DIST_W_01,18.743846557069016,131.726,112.98215344293098,0.75,335.23315312621605,0.0,0.0,0.0,0.0
OUT_02241,Pharmacy,Small,DIST_W_03,47.40127635767238,135.178,87.77672364232762,0.5,254.82536250699144,0.0,0.0,0.0,0.0
OUT_07730,Smmt,Medium,DIST_W_01,123.42635862872483,382.719,259.2926413712752,0.5,270.50419910179363,0.0,0.0,0.0,0.0
OUT_07731,Kiosk,Small,DIST_W_01,41.34392193888838,138.655,97.31107806111163,0.75,261.80120037912843,0.0,0.0,0.0,0.0
OUT_07732,Smmt,Medium,DIST_W_02,140.5839959632026,355.451,214.86700403679743,0.5,263.0097108863865,0.0,0.0,0.0,0.0
OUT_07733,Bakery,Small,DIST_W_03,36.703835763100486,96.459,59.75516423689952,0.625,342.8244364195453,0.0,0.0,0.0,0.0
OUT_02243,Kiosk,Large,DIST_W_02,516.740311766882,1134.192,617.451688233118,0.625,263.445794341086,0.0,0.0,0.0,0.0
OUT_07735,Smmt,Small,DIST_W_01,39.8104671649449,152.469,112.6585328350551,0.375,273.26907617300526,0.0,0.0,0.0,0.0
OUT_07736,Smmt,Extra Large,DIST_W_02,1331.4606958252189,2558.23,1226.7693041747812,0.625,263.4668678082174,0.0,0.0,0.0,0.0
OUT_07737,Eatery,Small,DIST_W_02,44.17217074035456,145.339,101.16682925964544,0.375,284.796914424158,0.0,0.0,0.0,0.0
OUT_02245,Smmt,Small,DIST_W_01,30.97293955899149,126.913,95.94006044100851,0.625,261.8526589660339,0.0,0.0,0.0,0.0
OUT_07739,Smmt,Medium,DIST_W_03,144.05279460559967,450.844,306.7912053944003,0.5,279.0830913790801,0.0,0.0,0.0,0.0
OUT_07740,Bakery,Medium,DIST_W_01,111.97461315405779,302.203,190.22838684594217,0.75,256.49488644446603,0.0,0.0,0.0,0.0
OUT_07741,Grocery,Small,DIST_W_02,38.9044783440811,153.067,114.16252165591891,0.375,295.4574581093068,0.0,0.0,0.0,0.0
OUT_02246,Grocery,Large,DIST_W_03,512.0290619258052,1150.284,638.2549380741949,0.375,276.6241894661959,0.0,0.0,0.0,0.0
OUT_07743,Smmt,Small,DIST_W_01,38.55242320607701,134.782,96.229576793923,0.5,278.74666847420474,0.0,0.0,0.0,0.0
OUT_02247,Smmt,small,DIST_W_03,35.02508793669407,142.719,107.69391206330593,0.875,309.5443452496467,0.0,0.0,0.0,0.0
OUT_07745,Grocery,Small,DIST_W_02,33.950224461386675,133.246,99.29577553861333,0.625,273.9696066180622,0.0,0.0,0.0,0.0
OUT_02251,Eatery,Small,DIST_W_03,24.869254304107795,95.754,70.8847456958922,0.875,338.40162771617537,0.0,0.0,0.0,0.0
OUT_02252,Pharmacy,Small,DIST_W_02,50.73243046794008,146.33,95.59756953205994,0.75,224.1319409513031,0.0,0.0,0.0,0.0
OUT_02253,Bakery,Medium,DIST_W_01,129.38366097428036,290.864,161.48033902571962,0.5,264.769347311774,0.0,0.0,0.0,0.0
OUT_02255,Pharmacy,Medium,DIST_W_01,145.4401371357738,412.132,266.6918628642262,0.5,274.2599254818597,0.0,0.0,0.0,0.0
OUT_02256,Kiosk,small,DIST_W_01,32.38857542973743,115.965,83.57642457026257,0.625,282.38435854571946,0.0,0.0,0.0,0.0
OUT_07751,Smmt,Small,DIST_W_02,52.109418078055946,158.14,106.03058192194405,0.75,250.37211181727133,0.0,0.0,0.0,0.0
OUT_07752,Bakery,Small,DIST_W_01,46.93769166864599,140.726,93.78830833135402,0.75,240.48653391410082,0.0,0.0,0.0,0.0
OUT_07753,Grocery,Medium,DIST_W_03,143.67417518439004,360.741,217.06682481560995,0.625,260.87328574923737,0.0,0.0,0.0,0.0
OUT_02259,Hotel,small,DIST_W_02,30.916728582282747,114.43,83.51327141771726,0.0,305.32988788425513,0.0,0.0,0.0,0.0
OUT_07755,Kiosk,Medium,DIST_W_01,160.65090452876439,425.159,264.5080954712356,0.75,240.35807152346078,0.0,0.0,0.0,0.0
OUT_07756,Kiosk,Small,DIST_W_03,48.738891070897154,142.93,94.19110892910285,1.0,235.21694827027528,0.0,0.0,0.0,0.0
OUT_07757,Grocery,Small,DIST_W_02,31.246632065476987,117.863,86.61636793452301,0.5,248.5257918499277,0.0,0.0,0.0,0.0
OUT_07758,Bakery,Small,DIST_W_01,35.184072580062995,109.79,74.60592741993702,0.375,314.068112465061,0.0,0.0,0.0,0.0
OUT_02260,Bakery,Small,DIST_W_01,39.82468114377954,167.668,127.84331885622046,0.875,243.39472576590816,0.0,0.0,0.0,0.0
OUT_07760,Bakery,Medium,DIST_W_02,136.03736753810077,367.47,231.43263246189926,0.375,281.43441834224143,0.0,0.0,0.0,0.0
OUT_07761,Grocery,Small,DIST_W_02,35.44412382142157,146.891,111.44687617857842,0.875,261.9071393500806,0.0,0.0,0.0,0.0
OUT_07762,Bakry,Extra Large,DIST_W_03,1331.026195210122,2408.951,1077.924804789878,0.625,263.1849130928841,0.0,0.0,0.0,0.0
OUT_02262,Grocery,Small,DIST_W_03,39.1972004364743,133.726,94.5287995635257,0.625,276.1619432760374,0.0,0.0,0.0,0.0
OUT_02263,Bakery,Medium,DIST_W_01,129.22139423170748,369.926,240.7046057682925,0.25,281.1842702269009,0.0,0.0,0.0,0.0
OUT_02264,Bakery,,DIST_W_03,29.904061840807742,123.299,93.39493815919226,0.375,308.1252828021602,0.0,0.0,0.0,0.0
OUT_07766,Eatery,Small,DIST_W_03,31.99589993184634,119.108,87.11210006815367,0.375,310.2923478840254,0.0,0.0,0.0,0.0
OUT_02265,Bakery,Small,DIST_W_01,44.597557110361905,170.261,125.66344288963809,0.375,281.42101507068276,0.0,0.0,0.0,0.0
OUT_07768,Hotel,small,DIST_W_03,45.143034771267985,139.544,94.40096522873202,0.125,311.0844913717278,0.0,0.0,0.0,0.0
OUT_07769,Eatery,Large,DIST_W_01,510.756334292085,1144.168,633.4116657079148,0.625,273.1727244835527,0.0,0.0,0.0,0.0
OUT_07770,Eatery,Small,DIST_W_02,49.21441160637041,160.025,110.81058839362959,0.5,264.75620859294906,0.0,0.0,0.0,0.0
OUT_07771,Hotel,Medium,DIST_W_01,120.04019175554924,378.035,257.9948082444508,0.625,296.52265087083094,0.0,0.0,0.0,0.0
OUT_02269,Pharmacy,Medium,DIST_W_03,144.19847969567908,400.354,256.15552030432093,0.625,246.849780558099,0.0,0.0,0.0,0.0
OUT_07773,Eatery,Medium,DIST_W_02,103.29516039901833,355.149,251.85383960098167,0.375,314.8725675758468,0.0,0.0,0.0,0.0
OUT_02271,Hotel,Small,DIST_W_03,37.82133628598027,152.68,114.85866371401974,0.875,240.70647142864195,0.0,0.0,0.0,0.0
OUT_02273,Eatery,Medium,DIST_W_02,120.98066929556428,286.12,165.13933070443574,0.875,269.628900356056,0.0,0.0,0.0,0.0
OUT_07776,Grocery,Small,DIST_W_02,42.14469179669446,123.731,81.58630820330553,0.75,278.20353323062307,0.0,0.0,0.0,0.0
OUT_02274,Pharmacy,Small,DIST_W_02,28.39457429365549,123.98,95.58542570634451,0.25,339.29262392123763,0.0,0.0,0.0,0.0
OUT_07778,Pharmacy,Small,DIST_W_02,27.812112607074035,108.571,80.75888739292597,1.0,368.711519222491,0.0,0.0,0.0,0.0
OUT_07779,Smmt,Small,DIST_W_02,46.00742855323235,167.16,121.15257144676764,0.875,267.8720770221267,0.0,0.0,0.0,0.0
OUT_07780,Pharmacy,Small,DIST_W_01,37.95820453778363,138.148,100.18979546221637,0.625,277.0676460233825,0.0,0.0,0.0,0.0
OUT_02275,Hotel,Medium,DIST_W_01,139.10514307399424,407.188,268.0828569260058,0.875,260.13125570053944,0.0,0.0,0.0,0.0
OUT_07782,Hotel,Medium,DIST_W_01,131.90708921573727,338.848,206.94091078426274,0.25,299.5222418582526,0.0,0.0,0.0,0.0
OUT_02276,Eatery,Small,DIST_W_01,35.30986328252694,105.873,70.56313671747307,0.375,277.41059988862946,0.0,0.0,0.0,0.0
OUT_07784,Bakry,Medium,DIST_W_02,121.30981637726397,294.474,173.164183622736,0.625,246.82185679355595,0.0,0.0,0.0,0.0
OUT_02277,Pharmacy,Medium,DIST_W_02,121.239342615669,422.277,301.037657384331,0.5,269.33495077511157,0.0,0.0,0.0,0.0
OUT_07786,Kiosk,Large,DIST_W_02,492.76151612570004,1205.606,712.8444838743,0.5,271.82103133012487,0.0,0.0,0.0,0.0
OUT_07787,Grocery,Large,DIST_W_01,519.9940080757324,1214.663,694.6689919242676,0.875,269.79439821957953,0.0,0.0,0.0,0.0
OUT_07788,Grocery,Small,DIST_W_03,40.797095408271275,112.878,72.08090459172872,0.5,370.67023301912695,0.0,0.0,0.0,0.0
OUT_02278,Smmt,Small,DIST_W_03,34.85657606333651,101.731,66.87442393666348,0.625,323.4572961459996,0.0,0.0,0.0,0.0
OUT_07790,Grocery,Medium,DIST_W_01,136.4770924334721,436.476,299.9989075665279,0.625,277.68889612828355,0.0,0.0,0.0,0.0
OUT_07791,Grocery,Large,DIST_W_02,506.0834358933992,1508.849,1002.7655641066008,0.5,267.6496867088732,0.0,0.0,0.0,0.0
OUT_07792,Pharmacy,Large,DIST_W_01,474.11557030903765,1222.195,748.0794296909623,0.5,288.1895022026116,0.0,0.0,0.0,0.0
OUT_07793,Grocery,Large,DIST_W_01,546.132022349494,1151.427,605.2949776505059,0.625,255.12009361119044,0.0,0.0,0.0,0.0
OUT_07794,Smmt,Small,DIST_W_01,30.935320499387323,107.202,76.26667950061267,0.5,327.5901492896609,0.0,0.0,0.0,0.0
OUT_02279,Bakery,Large,DIST_W_03,517.0228888693784,1058.557,541.5341111306216,0.5,263.83108859651634,0.0,0.0,0.0,0.0
OUT_02280,Eatery,Medium,DIST_W_01,144.5112019721018,400.367,255.85579802789823,0.375,267.1374083117485,0.0,0.0,0.0,0.0
OUT_02282,Grocery,Small,DIST_W_02,38.865160242764055,142.463,103.59783975723593,0.25,303.9386283171627,0.0,0.0,0.0,0.0
OUT_07798,Smmt,Medium,DIST_W_01,141.6717707734113,414.038,272.3662292265887,0.875,254.2636850432881,0.0,0.0,0.0,0.0
OUT_07799,Grocery,small,DIST_W_02,30.497834576879782,127.241,96.74316542312022,0.625,270.77818644744144,0.0,0.0,0.0,0.0
OUT_07800,Bakery,Small,DIST_W_02,31.136074465385228,111.919,80.78292553461478,0.625,295.5837676712509,0.0,0.0,0.0,0.0
OUT_07801,Grocery,Large,DIST_W_03,524.9423398464181,1251.511,726.5686601535818,0.625,269.2566158803378,0.0,0.0,0.0,0.0
OUT_07802,Kiosk,Small,DIST_W_02,44.63399830168085,147.986,103.35200169831914,1.0,301.7724198743993,0.0,0.0,0.0,0.0
OUT_07803,Grocery,Small,DIST_W_02,37.13082729955528,139.906,102.77517270044473,0.375,263.92951228131847,0.0,0.0,0.0,0.0
OUT_07804,Kiosk,Small,DIST_W_01,47.190717965315656,165.277,118.08628203468433,0.375,275.9441092730833,0.0,0.0,0.0,0.0
OUT_02284,Grocery,Medium,DIST_W_03,142.656974514724,418.971,276.31402548527603,0.5,272.34766843730193,0.0,0.0,0.0,0.0
OUT_02289,Bakery,Small,DIST_W_03,53.762021418895664,130.504,76.74197858110432,0.75,253.30748022500498,0.0,0.0,0.0,0.0
OUT_07807,Eatery,Small,DIST_W_03,39.27504767468708,140.387,101.11195232531293,0.75,266.54847317384144,0.0,0.0,0.0,0.0
OUT_02290,Eatery,Small,DIST_W_01,46.9850509175229,115.145,68.1599490824771,0.625,253.18504910955636,0.0,0.0,0.0,0.0
OUT_07809,Bakery,Medium,DIST_W_01,125.97818824851846,368.49,242.51181175148156,0.625,288.3934508917035,0.0,0.0,0.0,0.0
OUT_02291,Grocery,Small,DIST_W_01,34.16437768204766,173.815,139.65062231795235,0.5,319.1711944933853,0.0,0.0,0.0,0.0
OUT_07811,Smmt,small,DIST_W_03,39.15730297724409,152.276,113.11869702275592,0.625,298.66359150799184,0.0,0.0,0.0,0.0
OUT_02292,Grocery,Small,DIST_W_02,51.28290177218952,139.384,88.10109822781047,0.375,278.69392044022675,0.0,0.0,0.0,0.0
OUT_07813,Pharmacy,Small,DIST_W_02,29.675213305580847,123.461,93.78578669441916,0.75,267.17244680749405,0.0,0.0,0.0,0.0
OUT_07814,Hotel,Small,DIST_W_02,43.16323594527593,136.885,93.72176405472406,0.875,245.705156978456,0.0,0.0,0.0,0.0
OUT_07815,Grocery,Extra Large,DIST_W_02,1318.3019172185143,2596.678,1278.3760827814856,0.625,260.9423614261,0.0,0.0,0.0,0.0
OUT_02293,Kiosk,Small,DIST_W_02,40.30226156562757,134.627,94.32473843437245,0.25,271.4449008491661,0.0,0.0,0.0,0.0
OUT_07817,Bakery,Large,DIST_W_03,523.1817054129347,1278.951,755.7692945870654,0.5,272.17587481535094,0.0,0.0,0.0,0.0
OUT_07818,Smmt,Small,DIST_W_02,31.44569889102955,143.541,112.09530110897045,0.0,316.5920817804637,0.0,0.0,0.0,0.0
OUT_07819,Hotel,Medium,DIST_W_03,116.95617908171806,304.336,187.37982091828195,0.75,281.9544869305649,0.0,0.0,0.0,0.0
OUT_02296,Smmt,Medium,DIST_W_01,103.5477937317672,299.733,196.1852062682328,0.5,296.2560767977921,0.0,0.0,0.0,0.0
OUT_07821,Bakery,Small,DIST_W_01,31.967833848064924,125.491,93.52316615193507,0.625,355.8916329509398,0.0,0.0,0.0,0.0
OUT_07822,Hotel,Small,DIST_W_01,38.7944346288651,111.886,73.09156537113489,0.875,291.6219308369637,0.0,0.0,0.0,0.0
OUT_07823,Hotel,Large,DIST_W_01,541.2401904532065,1133.851,592.6108095467936,0.75,261.1559855810608,0.0,0.0,0.0,0.0
OUT_07824,Pharmacy,Small,DIST_W_01,42.937039212301435,113.106,70.16896078769855,0.625,253.464356903975,0.0,0.0,0.0,0.0
OUT_02297,Eatery,Small,DIST_W_02,43.55041286010627,140.663,97.11258713989375,0.5,251.21516037938295,0.0,0.0,0.0,0.0
OUT_07826,Eatery,Small,DIST_W_03,30.272761845606432,118.064,87.79123815439357,0.25,301.7183326431626,0.0,0.0,0.0,0.0
OUT_02300,Hotel,Small,DIST_W_02,24.732261752003076,107.481,82.74873824799693,0.25,357.66068109061655,0.0,0.0,0.0,0.0
OUT_07828,Eatery,Small,DIST_W_02,32.95265970310518,135.206,102.2533402968948,0.25,319.17933114603704,0.0,0.0,0.0,0.0
OUT_07829,Grocery,,DIST_W_03,39.72755771249517,94.373,54.645442287504835,0.375,282.5430077252259,0.0,0.0,0.0,0.0
OUT_02302,Kiosk,Small,DIST_W_01,34.10818763777781,126.47,92.3618123622222,0.375,272.4120911209122,0.0,0.0,0.0,0.0
OUT_02304,Pharmacy,Medium,DIST_W_02,121.08904677394462,367.433,246.34395322605536,0.625,302.20655073337264,0.0,0.0,0.0,0.0
OUT_02307,Kiosk,Small,DIST_W_01,36.24611737052429,164.164,127.9178826294757,0.375,318.9031868167601,0.0,0.0,0.0,0.0
OUT_07833,Kiosk,Medium,DIST_W_02,107.11029134849414,290.086,182.97570865150587,0.25,284.4958113617026,0.0,0.0,0.0,0.0
OUT_07834,Eatery,Medium,DIST_W_02,150.2005718247144,401.989,251.7884281752856,0.625,265.2278658292054,0.0,0.0,0.0,0.0
OUT_07835,Bakery,Small,DIST_W_02,41.11097040437615,139.756,98.64502959562385,1.0,208.85942723265993,0.0,0.0,0.0,0.0
OUT_07836,Grocery,Medium,DIST_W_01,125.80279092606351,380.4,254.59720907393648,0.625,262.62158896933636,0.0,0.0,0.0,0.0
OUT_07837,Pharmacy,Extra Large,DIST_W_01,1341.425539816126,2538.706,1197.280460183874,0.75,263.0779502051982,0.0,0.0,0.0,0.0
OUT_02308,Smmt,Large,DIST_W_01,558.1279447133741,1146.165,588.0370552866259,0.625,256.32544800277435,0.0,0.0,0.0,0.0
OUT_02309,Hotel,Small,DIST_W_01,38.95935172446395,106.96,68.00064827553604,0.5,336.29976371904326,0.0,0.0,0.0,0.0
OUT_07840,Pharmacy,Medium,DIST_W_03,130.53693323751136,397.607,267.07006676248864,0.25,294.74752014197645,0.0,0.0,0.0,0.0
OUT_07841,Grocery,Small,DIST_W_02,36.2895970124421,129.042,92.7524029875579,0.25,282.14370281812495,0.0,0.0,0.0,0.0
OUT_07842,Grocery,Small,DIST_W_03,35.20491379508704,157.681,122.47608620491297,0.25,301.40475238281584,0.0,0.0,0.0,0.0
OUT_07843,Hotel,Small,DIST_W_02,45.595368223817964,124.725,79.12963177618204,0.375,280.4649984728183,0.0,0.0,0.0,0.0
OUT_07844,Bakery,Small,DIST_W_03,58.8502137692697,126.664,67.8137862307303,0.75,224.19219526126344,0.0,0.0,0.0,0.0
OUT_02311,Kiosk,Medium,DIST_W_03,153.21843178139122,372.315,219.09656821860878,0.625,241.89420019288582,0.0,0.0,0.0,0.0
OUT_07846,Pharmacy,Medium,DIST_W_01,135.06006023788223,326.22,191.1599397621178,0.5,262.38714036646286,0.0,0.0,0.0,0.0
OUT_07847,Eatery,Medium,DIST_W_03,142.79535658596316,381.427,238.63164341403686,0.625,273.7823039471779,0.0,0.0,0.0,0.0
OUT_07848,Grocery,Small,DIST_W_02,43.754396848460075,128.635,84.88060315153992,0.25,284.7194327360368,0.0,0.0,0.0,0.0
OUT_02313,Kiosk,Medium,DIST_W_01,139.38031076980417,424.235,284.85468923019585,0.5,279.43876768064746,0.0,0.0,0.0,0.0
OUT_07850,Grocery,Small,DIST_W_02,37.32048193832999,101.112,63.791518061670004,0.5,288.454531417745,0.0,0.0,0.0,0.0
OUT_07851,Hotel,Small,DIST_W_03,41.70449044905734,154.305,112.60050955094266,0.5,280.0423554538081,0.0,0.0,0.0,0.0
OUT_02314,Hotel,Medium,DIST_W_02,121.74589997993549,450.638,328.8921000200645,0.375,285.8497675750397,0.0,0.0,0.0,0.0
OUT_07853,Grocery,Small,DIST_W_01,45.18774572430194,121.176,75.98825427569807,0.375,274.61186813910876,0.0,0.0,0.0,0.0
OUT_02317,Eatery,Small,DIST_W_03,28.74071039556902,94.749,66.00828960443097,0.375,393.3157937893385,0.0,0.0,0.0,0.0
OUT_02318,Bakery,Medium,DIST_W_01,134.91245479947733,383.706,248.7935452005227,0.5,268.44552960194846,0.0,0.0,0.0,0.0
OUT_07856,Kiosk,Medium,DIST_W_03,123.25499688863276,372.288,249.03300311136724,0.625,267.54681391653634,0.0,0.0,0.0,0.0
OUT_07857,Hotel,Medium,DIST_W_01,143.98660143298895,315.099,171.11239856701104,0.75,246.45213477058059,0.0,0.0,0.0,0.0
OUT_07858,Grocery,Large,DIST_W_02,558.7070482845753,1213.444,654.7369517154247,0.75,259.79250834239286,0.0,0.0,0.0,0.0
OUT_07859,Grocery,Large,DIST_W_03,540.0981255148129,1184.281,644.1828744851871,0.625,246.3073087993154,0.0,0.0,0.0,0.0
OUT_02320,Eatery,Medium,DIST_W_01,112.59319813936015,382.358,269.76480186063986,0.5,265.2613610347654,0.0,0.0,0.0,0.0
OUT_02322,Kiosk,Extra Large,DIST_W_03,1332.1260015672947,2513.706,1181.5799984327055,0.5,260.49331193589313,0.0,0.0,0.0,0.0
OUT_07862,Eatery,Small,DIST_W_02,33.7056997045148,139.923,106.2173002954852,0.375,343.90624290390696,0.0,0.0,0.0,0.0
OUT_07863,Kiosk,Medium,DIST_W_01,103.49983608642125,317.068,213.56816391357873,0.375,271.2026170666838,0.0,0.0,0.0,0.0
OUT_07864,Smmt,Medium,DIST_W_03,127.77753199961465,407.341,279.56346800038534,0.375,279.8278693313988,0.0,0.0,0.0,0.0
OUT_07865,Pharmacy,Small,DIST_W_01,30.900507125311233,135.34,104.43949287468877,0.375,329.2919508803024,0.0,0.0,0.0,0.0
OUT_02323,Pharmacy,Small,DIST_W_01,38.952946520502465,161.468,122.51505347949752,0.75,271.24103504975676,0.0,0.0,0.0,0.0
OUT_07867,Smmt,Large,DIST_W_03,544.0369104846897,1156.077,612.0400895153103,0.75,253.0709793436316,0.0,0.0,0.0,0.0
OUT_07868,Smmt,Small,DIST_W_03,30.039719119647394,125.997,95.95728088035261,0.75,320.0431479412872,0.0,0.0,0.0,0.0
OUT_02324,Smmt,Medium,DIST_W_03,123.65780044490226,426.991,303.33319955509774,0.5,259.19243746573807,0.0,0.0,0.0,0.0
OUT_07870,Hotel,Medium,DIST_W_02,119.96427302020099,321.27,201.30572697979898,0.625,248.66262975247182,0.0,0.0,0.0,0.0
OUT_07871,Smmt,Small,DIST_W_01,39.56499885414625,151.286,111.72100114585375,0.75,269.9126225188771,0.0,0.0,0.0,0.0
OUT_07872,Smmt,small,DIST_W_02,29.409545965626755,150.742,121.33245403437323,0.375,358.90164373311893,0.0,0.0,0.0,0.0
OUT_07873,Grocery,Small,DIST_W_01,35.64253136129315,120.29,84.64746863870685,0.625,331.55130452856366,0.0,0.0,0.0,0.0
OUT_02325,Kiosk,Small,DIST_W_02,47.43195163829714,164.058,116.62604836170286,0.5,258.5700551621946,0.0,0.0,0.0,0.0
OUT_07875,Hotel,Large,DIST_W_02,539.7222188061106,1213.319,673.5967811938893,0.5,267.8765911057983,0.0,0.0,0.0,0.0
OUT_07876,Bakery,Extra Large,DIST_W_02,1319.4467666615383,2520.044,1200.5972333384616,0.875,263.94779745716926,0.0,0.0,0.0,0.0
OUT_07877,Eatery,Extra Large,DIST_W_02,1334.1137159268978,2597.465,1263.3512840731023,0.625,261.85981973413885,0.0,0.0,0.0,0.0
OUT_07878,Bakry,Small,DIST_W_01,44.34439285680614,146.131,101.78660714319386,0.75,277.1000027615918,0.0,0.0,0.0,0.0
OUT_07879,Smmt,Large,DIST_W_01,506.7457169286595,1100.759,594.0132830713405,0.5,267.7712216288149,0.0,0.0,0.0,0.0
OUT_07880,Grocery,Extra Large,DIST_W_02,1348.965701701282,2548.264,1199.2982982987182,0.625,258.382140005684,0.0,0.0,0.0,0.0
OUT_07881,Bakery,Small,DIST_W_02,42.28330979749688,122.807,80.52369020250313,0.75,303.60003770971855,0.0,0.0,0.0,0.0
OUT_07882,Smmt,Small,DIST_W_02,41.92410802394188,105.075,63.15089197605812,0.5,324.4066040033105,0.0,0.0,0.0,0.0
OUT_07883,Hotel,Large,DIST_W_03,552.6189669405293,1186.254,633.6350330594706,0.75,257.5514119759546,0.0,0.0,0.0,0.0
OUT_07884,Hotel,Medium,DIST_W_03,125.89801664062544,417.385,291.48698335937456,0.625,291.9593289694773,0.0,0.0,0.0,0.0
OUT_07885,Grocery,Small,DIST_W_01,34.237761908189164,122.123,87.88523809181083,0.625,298.80624287987285,0.0,0.0,0.0,0.0
OUT_02326,Smmt,Small,DIST_W_03,38.81640974688942,122.284,83.46759025311059,0.625,259.56630146619005,0.0,0.0,0.0,0.0
OUT_07887,Bakery,Small,DIST_W_01,48.422460955309724,151.701,103.27853904469026,0.625,273.9462580617058,0.0,0.0,0.0,0.0
OUT_07888,Grocery,Medium,DIST_W_01,128.66963810259136,376.369,247.69936189740866,0.75,257.0397880208272,0.0,0.0,0.0,0.0
OUT_07889,Pharmacy,Small,DIST_W_03,36.894445231384026,153.694,116.79955476861596,0.375,272.8805791485428,0.0,0.0,0.0,0.0
OUT_07890,Grocery,Small,DIST_W_01,29.518090175002158,115.617,86.09890982499785,0.625,332.1156453599971,0.0,0.0,0.0,0.0
