Outlet_ID,Trade_Spend_Allocation_LKR
OUT_00859,264.69
OUT_04209,263.9
OUT_07424,263.63
OUT_02627,263.58
OUT_03022,263.45
OUT_03001,262.97
OUT_04636,262.94
OUT_08240,262.84
OUT_05235,262.65
OUT_01677,262.52
OUT_01266,262.22
OUT_05238,262.2
OUT_01814,261.84
OUT_04288,261.61
OUT_00839,261.02
OUT_03941,261.02
OUT_04930,260.9
OUT_01121,260.49
OUT_02658,260.11
OUT_07238,259.92
OUT_03716,259.81
OUT_00967,259.75
OUT_04803,259.63
OUT_04878,259.23
OUT_05747,259.21
OUT_02214,259.02
OUT_02546,258.68
OUT_01509,258.4
OUT_08300,258.3
OUT_01421,257.92
OUT_03677,257.88
OUT_06955,257.83
OUT_04028,257.65
OUT_04038,257.61
OUT_05662,257.57
OUT_08360,257.36
OUT_05730,257.26
OUT_02211,257.21
OUT_01132,256.97
OUT_02884,255.92
OUT_07188,255.77
OUT_08086,255.59
OUT_00542,255.41
OUT_08323,255.22
OUT_02429,254.81
OUT_04029,254.11
OUT_07298,253.97
OUT_01393,253.65
OUT_07015,253.48
OUT_08439,253.44
OUT_01498,253.38
OUT_02737,253.31
OUT_03403,252.88
OUT_00665,252.28
OUT_02199,251.66
OUT_06998,251.54
OUT_06212,251.49
OUT_06510,251.01
OUT_06868,250.86
OUT_02756,250.45
OUT_06885,250.35
OUT_03154,0.0
OUT_03156,0.0
OUT_03158,0.0
OUT_03163,0.0
OUT_03164,0.0
OUT_03167,0.0
OUT_03170,0.0
OUT_03171,0.0
OUT_03172,0.0
OUT_03173,0.0
OUT_03174,0.0
OUT_03175,0.0
OUT_03176,0.0
OUT_03177,0.0
OUT_03178,0.0
OUT_03180,0.0
OUT_03181,0.0
OUT_03182,0.0
OUT_03183,0.0
OUT_03184,0.0
OUT_03185,0.0
OUT_03188,0.0
OUT_03189,0.0
OUT_03193,0.0
OUT_03194,0.0
OUT_03195,0.0
OUT_03196,0.0
OUT_03202,0.0
OUT_03204,0.0
OUT_03208,0.0
OUT_03209,0.0
OUT_03210,0.0
OUT_03213,0.0
OUT_03217,0.0
OUT_03218,0.0
OUT_03220,0.0
OUT_03223,0.0
OUT_03225,0.0
OUT_03230,0.0
OUT_03232,0.0
OUT_03234,0.0
OUT_03236,0.0
OUT_03237,0.0
OUT_03239,0.0
OUT_03240,0.0
OUT_03241,0.0
OUT_03242,0.0
OUT_03243,0.0
OUT_03245,0.0
OUT_03246,0.0
OUT_03247,0.0
OUT_03249,0.0
OUT_03252,0.0
OUT_03256,0.0
OUT_03258,0.0
OUT_03259,0.0
OUT_03261,0.0
OUT_03263,0.0
OUT_03264,0.0
OUT_03265,0.0
OUT_03266,0.0
OUT_03270,0.0
OUT_03271,0.0
OUT_03273,0.0
OUT_03274,0.0
OUT_03276,0.0
OUT_03277,0.0
OUT_03279,0.0
OUT_03281,0.0
OUT_03285,0.0
OUT_03286,0.0
OUT_03287,0.0
OUT_03289,0.0
OUT_03291,0.0
OUT_03292,0.0
OUT_03293,0.0
OUT_03294,0.0
OUT_03296,0.0
OUT_03297,0.0
OUT_03299,0.0
OUT_03300,0.0
OUT_03301,0.0
OUT_03302,0.0
OUT_03303,0.0
OUT_03306,0.0
OUT_03307,0.0
OUT_03308,0.0
OUT_03309,0.0
OUT_03310,0.0
OUT_03312,0.0
OUT_03313,0.0
OUT_03315,0.0
OUT_03316,0.0
OUT_03317,0.0
OUT_03320,0.0
OUT_03321,0.0
OUT_03322,0.0
OUT_03323,0.0
OUT_03325,0.0
OUT_03327,0.0
OUT_03334,0.0
OUT_03336,0.0
OUT_03339,0.0
OUT_03343,0.0
OUT_03344,0.0
OUT_03348,0.0
OUT_03351,0.0
OUT_03354,0.0
OUT_03356,0.0
OUT_03357,0.0
OUT_03358,0.0
OUT_03359,0.0
OUT_03360,0.0
OUT_03362,0.0
OUT_03363,0.0
OUT_03365,0.0
OUT_03366,0.0
OUT_03367,0.0
OUT_03371,0.0
OUT_03372,0.0
OUT_03374,0.0
OUT_03376,0.0
OUT_03377,0.0
OUT_03379,0.0
OUT_03380,0.0
OUT_03381,0.0
OUT_03383,0.0
OUT_03384,0.0
OUT_03393,0.0
OUT_03396,0.0
OUT_03397,0.0
OUT_03398,0.0
OUT_03399,0.0
OUT_03401,0.0
OUT_03402,0.0
OUT_03404,0.0
OUT_03406,0.0
OUT_03407,0.0
OUT_03408,0.0
OUT_03411,0.0
OUT_03412,0.0
OUT_03413,0.0
OUT_03414,0.0
OUT_03415,0.0
OUT_03419,0.0
OUT_03420,0.0
OUT_03421,0.0
OUT_03423,0.0
OUT_03424,0.0
OUT_03425,0.0
OUT_03426,0.0
OUT_03428,0.0
OUT_03430,0.0
OUT_03431,0.0
OUT_03432,0.0
OUT_03433,0.0
OUT_03434,0.0
OUT_03435,0.0
OUT_03436,0.0
OUT_03437,0.0
OUT_03440,0.0
OUT_03441,0.0
OUT_03444,0.0
OUT_03449,0.0
OUT_03450,0.0
OUT_03451,0.0
OUT_03453,0.0
OUT_03455,0.0
OUT_03457,0.0
OUT_03459,0.0
OUT_03460,0.0
OUT_03464,0.0
OUT_03466,0.0
OUT_03470,0.0
OUT_03471,0.0
OUT_03472,0.0
OUT_03473,0.0
OUT_03475,0.0
OUT_03476,0.0
OUT_03477,0.0
OUT_03478,0.0
OUT_03480,0.0
OUT_03482,0.0
OUT_03483,0.0
OUT_03485,0.0
OUT_03487,0.0
OUT_03488,0.0
OUT_03490,0.0
OUT_03492,0.0
OUT_03494,0.0
OUT_03495,0.0
OUT_03496,0.0
OUT_03498,0.0
OUT_03499,0.0
OUT_03501,0.0
OUT_03502,0.0
OUT_03504,0.0
OUT_03507,0.0
OUT_03508,0.0
OUT_03509,0.0
OUT_03510,0.0
OUT_03515,0.0
OUT_03516,0.0
OUT_03517,0.0
OUT_03520,0.0
OUT_03521,0.0
OUT_03523,0.0
OUT_03524,0.0
OUT_03527,0.0
OUT_03528,0.0
OUT_03530,0.0
OUT_03534,0.0
OUT_03535,0.0
OUT_03538,0.0
OUT_03539,0.0
OUT_03540,0.0
OUT_03541,0.0
OUT_03544,0.0
OUT_03545,0.0
OUT_03546,0.0
OUT_03547,0.0
OUT_03550,0.0
OUT_03552,0.0
OUT_03553,0.0
OUT_03555,0.0
OUT_03558,0.0
OUT_03559,0.0
OUT_03560,0.0
OUT_03561,0.0
OUT_03567,0.0
OUT_03568,0.0
OUT_03569,0.0
OUT_03570,0.0
OUT_03574,0.0
OUT_03575,0.0
OUT_03576,0.0
OUT_03577,0.0
OUT_03578,0.0
OUT_03579,0.0
OUT_03580,0.0
OUT_03581,0.0
OUT_03582,0.0
OUT_03583,0.0
OUT_03584,0.0
OUT_03585,0.0
OUT_03586,0.0
OUT_03588,0.0
OUT_03589,0.0
OUT_03590,0.0
OUT_03592,0.0
OUT_03593,0.0
OUT_03594,0.0
OUT_03597,0.0
OUT_03599,0.0
OUT_03600,0.0
OUT_03602,0.0
OUT_03603,0.0
OUT_03605,0.0
OUT_03606,0.0
OUT_03607,0.0
OUT_03608,0.0
OUT_03609,0.0
OUT_03610,0.0
OUT_03614,0.0
OUT_03618,0.0
OUT_03619,0.0
OUT_03620,0.0
OUT_03623,0.0
OUT_03626,0.0
OUT_03627,0.0
OUT_03628,0.0
OUT_03631,0.0
OUT_03633,0.0
OUT_03634,0.0
OUT_03638,0.0
OUT_03639,0.0
OUT_03641,0.0
OUT_03642,0.0
OUT_03644,0.0
OUT_03645,0.0
OUT_03647,0.0
OUT_03648,0.0
OUT_03649,0.0
OUT_03650,0.0
OUT_03655,0.0
OUT_03657,0.0
OUT_03658,0.0
OUT_03660,0.0
OUT_03661,0.0
OUT_03662,0.0
OUT_03665,0.0
OUT_03666,0.0
OUT_03667,0.0
OUT_03668,0.0
OUT_03670,0.0
OUT_03675,0.0
OUT_03676,0.0
OUT_03678,0.0
OUT_03679,0.0
OUT_03683,0.0
OUT_03685,0.0
OUT_03686,0.0
OUT_03687,0.0
OUT_03688,0.0
OUT_03692,0.0
OUT_03695,0.0
OUT_03697,0.0
OUT_03698,0.0
OUT_03699,0.0
OUT_03700,0.0
OUT_03706,0.0
OUT_03707,0.0
OUT_03708,0.0
OUT_03709,0.0
OUT_03710,0.0
OUT_03714,0.0
OUT_03715,0.0
OUT_03717,0.0
OUT_03718,0.0
OUT_03719,0.0
OUT_03720,0.0
OUT_03722,0.0
OUT_03726,0.0
OUT_03727,0.0
OUT_03728,0.0
OUT_03729,0.0
OUT_03730,0.0
OUT_03731,0.0
OUT_03732,0.0
OUT_03733,0.0
OUT_03734,0.0
OUT_03735,0.0
OUT_03736,0.0
OUT_03738,0.0
OUT_03739,0.0
OUT_03741,0.0
OUT_03743,0.0
OUT_03744,0.0
OUT_03745,0.0
OUT_03746,0.0
OUT_03747,0.0
OUT_03748,0.0
OUT_03749,0.0
OUT_03751,0.0
OUT_03753,0.0
OUT_03754,0.0
OUT_03756,0.0
OUT_03757,0.0
OUT_03758,0.0
OUT_03760,0.0
OUT_03761,0.0
OUT_03762,0.0
OUT_03763,0.0
OUT_03764,0.0
OUT_03766,0.0
OUT_03767,0.0
OUT_03769,0.0
OUT_03774,0.0
OUT_03777,0.0
OUT_03779,0.0
OUT_03781,0.0
OUT_03782,0.0
OUT_03783,0.0
OUT_03784,0.0
OUT_03787,0.0
OUT_03790,0.0
OUT_03792,0.0
OUT_03793,0.0
OUT_03795,0.0
OUT_03797,0.0
OUT_03799,0.0
OUT_03800,0.0
OUT_03801,0.0
OUT_03802,0.0
OUT_03805,0.0
OUT_03807,0.0
OUT_03808,0.0
OUT_03810,0.0
OUT_03811,0.0
OUT_03812,0.0
OUT_03813,0.0
OUT_03815,0.0
OUT_03816,0.0
OUT_03817,0.0
OUT_03818,0.0
OUT_03819,0.0
OUT_03821,0.0
OUT_03822,0.0
OUT_03823,0.0
OUT_03824,0.0
OUT_03825,0.0
OUT_03827,0.0
OUT_03829,0.0
OUT_03832,0.0
OUT_03833,0.0
OUT_03835,0.0
OUT_03840,0.0
OUT_03844,0.0
OUT_03845,0.0
OUT_03846,0.0
OUT_03848,0.0
OUT_03849,0.0
OUT_03852,0.0
OUT_03853,0.0
OUT_03855,0.0
OUT_03856,0.0
OUT_03859,0.0
OUT_03861,0.0
OUT_03862,0.0
OUT_03863,0.0
OUT_03864,0.0
OUT_03866,0.0
OUT_03872,0.0
OUT_03880,0.0
OUT_03881,0.0
OUT_03882,0.0
OUT_03883,0.0
OUT_03884,0.0
OUT_03887,0.0
OUT_03888,0.0
OUT_03889,0.0
OUT_03891,0.0
OUT_03892,0.0
OUT_03893,0.0
OUT_03895,0.0
OUT_03901,0.0
OUT_03904,0.0
OUT_03908,0.0
OUT_03914,0.0
OUT_03915,0.0
OUT_03918,0.0
OUT_03919,0.0
OUT_03920,0.0
OUT_03923,0.0
OUT_03924,0.0
OUT_03927,0.0
OUT_03928,0.0
OUT_03929,0.0
OUT_03930,0.0
OUT_03933,0.0
OUT_03934,0.0
OUT_03935,0.0
OUT_03936,0.0
OUT_03938,0.0
OUT_03939,0.0
OUT_03940,0.0
OUT_03942,0.0
OUT_03943,0.0
OUT_03945,0.0
OUT_03946,0.0
OUT_03951,0.0
OUT_03952,0.0
OUT_03956,0.0
OUT_03957,0.0
OUT_03958,0.0
OUT_03959,0.0
OUT_03960,0.0
OUT_03961,0.0
OUT_03962,0.0
OUT_03964,0.0
OUT_03965,0.0
OUT_03967,0.0
OUT_03968,0.0
OUT_03970,0.0
OUT_03971,0.0
OUT_03973,0.0
OUT_03974,0.0
OUT_03977,0.0
OUT_03979,0.0
OUT_03980,0.0
OUT_03981,0.0
OUT_03987,0.0
OUT_03989,0.0
OUT_03991,0.0
OUT_03995,0.0
OUT_03996,0.0
OUT_03997,0.0
OUT_03998,0.0
OUT_03999,0.0
OUT_04001,0.0
OUT_04002,0.0
OUT_04004,0.0
OUT_04005,0.0
OUT_04008,0.0
OUT_04012,0.0
OUT_04013,0.0
OUT_04014,0.0
OUT_04015,0.0
OUT_04017,0.0
OUT_04018,0.0
OUT_04020,0.0
OUT_04023,0.0
OUT_04024,0.0
OUT_04025,0.0
OUT_04031,0.0
OUT_04033,0.0
OUT_04035,0.0
OUT_04040,0.0
OUT_04042,0.0
OUT_04043,0.0
OUT_04044,0.0
OUT_04045,0.0
OUT_04046,0.0
OUT_04047,0.0
OUT_04048,0.0
OUT_04049,0.0
OUT_04050,0.0
OUT_04051,0.0
OUT_04055,0.0
OUT_04057,0.0
OUT_04058,0.0
OUT_04059,0.0
OUT_04060,0.0
OUT_04065,0.0
OUT_04066,0.0
OUT_04070,0.0
OUT_04071,0.0
OUT_04072,0.0
OUT_04074,0.0
OUT_04075,0.0
OUT_04076,0.0
OUT_04077,0.0
OUT_04078,0.0
OUT_04079,0.0
OUT_04080,0.0
OUT_04082,0.0
OUT_04083,0.0
OUT_04085,0.0
OUT_04091,0.0
OUT_04092,0.0
OUT_04093,0.0
OUT_04098,0.0
OUT_04099,0.0
OUT_04100,0.0
OUT_04101,0.0
OUT_04103,0.0
OUT_04105,0.0
OUT_04106,0.0
OUT_04109,0.0
OUT_04110,0.0
OUT_04112,0.0
OUT_04113,0.0
OUT_04114,0.0
OUT_04115,0.0
OUT_04116,0.0
OUT_04117,0.0
OUT_04118,0.0
OUT_04119,0.0
OUT_04126,0.0
OUT_04128,0.0
OUT_04130,0.0
OUT_04132,0.0
OUT_04135,0.0
OUT_04137,0.0
OUT_04138,0.0
OUT_04140,0.0
OUT_04141,0.0
OUT_04146,0.0
OUT_04149,0.0
OUT_04150,0.0
OUT_04151,0.0
OUT_04152,0.0
OUT_04154,0.0
OUT_04156,0.0
OUT_04157,0.0
OUT_04158,0.0
OUT_04159,0.0
OUT_04160,0.0
OUT_04163,0.0
OUT_04166,0.0
OUT_04168,0.0
OUT_04169,0.0
OUT_04170,0.0
OUT_04171,0.0
OUT_04172,0.0
OUT_04173,0.0
OUT_04175,0.0
OUT_04176,0.0
OUT_04177,0.0
OUT_04178,0.0
OUT_04180,0.0
OUT_04182,0.0
OUT_04184,0.0
OUT_04186,0.0
OUT_04187,0.0
OUT_04188,0.0
OUT_04190,0.0
OUT_04196,0.0
OUT_04197,0.0
OUT_04198,0.0
OUT_04202,0.0
OUT_04203,0.0
OUT_04204,0.0
OUT_04206,0.0
OUT_04208,0.0
OUT_04210,0.0
OUT_04211,0.0
OUT_04212,0.0
OUT_04214,0.0
OUT_04216,0.0
OUT_04220,0.0
OUT_04223,0.0
OUT_04225,0.0
OUT_04227,0.0
OUT_04228,0.0
OUT_04229,0.0
OUT_04231,0.0
OUT_04234,0.0
OUT_04236,0.0
OUT_04237,0.0
OUT_04238,0.0
OUT_04239,0.0
OUT_04241,0.0
OUT_04242,0.0
OUT_04243,0.0
OUT_04246,0.0
OUT_04248,0.0
OUT_04251,0.0
OUT_04252,0.0
OUT_04253,0.0
OUT_04257,0.0
OUT_04260,0.0
OUT_04262,0.0
OUT_04263,0.0
OUT_04264,0.0
OUT_04266,0.0
OUT_04267,0.0
OUT_04268,0.0
OUT_04269,0.0
OUT_04271,0.0
OUT_04273,0.0
OUT_04274,0.0
OUT_04276,0.0
OUT_04281,0.0
OUT_04283,0.0
OUT_04284,0.0
OUT_04289,0.0
OUT_04291,0.0
OUT_04295,0.0
OUT_04296,0.0
OUT_04297,0.0
OUT_04298,0.0
OUT_04299,0.0
OUT_04301,0.0
OUT_04302,0.0
OUT_04303,0.0
OUT_04304,0.0
OUT_04305,0.0
OUT_04307,0.0
OUT_04308,0.0
OUT_04309,0.0
OUT_04311,0.0
OUT_04312,0.0
OUT_04313,0.0
OUT_04314,0.0
OUT_04316,0.0
OUT_04317,0.0
OUT_04319,0.0
OUT_04320,0.0
OUT_04321,0.0
OUT_04322,0.0
OUT_04323,0.0
OUT_04324,0.0
OUT_04325,0.0
OUT_04326,0.0
OUT_04327,0.0
OUT_04328,0.0
OUT_04329,0.0
OUT_04331,0.0
OUT_04332,0.0
OUT_04333,0.0
OUT_04334,0.0
OUT_04335,0.0
OUT_04336,0.0
OUT_04338,0.0
OUT_04339,0.0
OUT_04341,0.0
OUT_04344,0.0
OUT_04345,0.0
OUT_04346,0.0
OUT_04347,0.0
OUT_04348,0.0
OUT_04351,0.0
OUT_04352,0.0
OUT_04354,0.0
OUT_04355,0.0
OUT_04358,0.0
OUT_04359,0.0
OUT_04360,0.0
OUT_04362,0.0
OUT_04363,0.0
OUT_04367,0.0
OUT_04369,0.0
OUT_04370,0.0
OUT_04371,0.0
OUT_04373,0.0
OUT_04375,0.0
OUT_04377,0.0
OUT_04381,0.0
OUT_04383,0.0
OUT_04385,0.0
OUT_04387,0.0
OUT_04389,0.0
OUT_04390,0.0
OUT_04391,0.0
OUT_04392,0.0
OUT_04397,0.0
OUT_04398,0.0
OUT_04399,0.0
OUT_04402,0.0
OUT_04403,0.0
OUT_04404,0.0
OUT_04405,0.0
OUT_04407,0.0
OUT_04409,0.0
OUT_04412,0.0
OUT_04413,0.0
OUT_04415,0.0
OUT_04416,0.0
OUT_04419,0.0
OUT_04420,0.0
OUT_04421,0.0
OUT_04424,0.0
OUT_04425,0.0
OUT_04427,0.0
OUT_04428,0.0
OUT_04429,0.0
OUT_04432,0.0
OUT_04433,0.0
OUT_04434,0.0
OUT_04435,0.0
OUT_04440,0.0
OUT_04441,0.0
OUT_04443,0.0
OUT_04445,0.0
OUT_04447,0.0
OUT_04448,0.0
OUT_04449,0.0
OUT_04451,0.0
OUT_04452,0.0
OUT_04455,0.0
OUT_04456,0.0
OUT_04457,0.0
OUT_04458,0.0
OUT_04461,0.0
OUT_04462,0.0
OUT_04463,0.0
OUT_04466,0.0
OUT_04469,0.0
OUT_04472,0.0
OUT_04474,0.0
OUT_04475,0.0
OUT_04476,0.0
OUT_04477,0.0
OUT_04478,0.0
OUT_04480,0.0
OUT_04481,0.0
OUT_04482,0.0
OUT_04484,0.0
OUT_04485,0.0
OUT_04486,0.0
OUT_04487,0.0
OUT_04489,0.0
OUT_04490,0.0
OUT_04491,0.0
OUT_04494,0.0
OUT_04496,0.0
OUT_04497,0.0
OUT_04498,0.0
OUT_04499,0.0
OUT_04500,0.0
OUT_04501,0.0
OUT_04502,0.0
OUT_04503,0.0
OUT_04504,0.0
OUT_04505,0.0
OUT_04506,0.0
OUT_04507,0.0
OUT_04508,0.0
OUT_04509,0.0
OUT_04510,0.0
OUT_00005,0.0
OUT_04512,0.0
OUT_00008,0.0
OUT_04514,0.0
OUT_08944,0.0
OUT_04516,0.0
OUT_00040,0.0
OUT_08969,0.0
OUT_04519,0.0
OUT_04520,0.0
OUT_04521,0.0
OUT_04522,0.0
OUT_08970,0.0
OUT_04524,0.0
OUT_04525,0.0
OUT_04526,0.0
OUT_04527,0.0
OUT_04528,0.0
OUT_04529,0.0
OUT_04530,0.0
OUT_08973,0.0
OUT_04532,0.0
OUT_04533,0.0
OUT_08974,0.0
OUT_04535,0.0
OUT_04536,0.0
OUT_04537,0.0
OUT_04538,0.0
OUT_04539,0.0
OUT_08975,0.0
OUT_04541,0.0
OUT_04542,0.0
OUT_00001,0.0
OUT_08977,0.0
OUT_04545,0.0
OUT_08978,0.0
OUT_04547,0.0
OUT_04548,0.0
OUT_04549,0.0
OUT_08979,0.0
OUT_04551,0.0
OUT_08987,0.0
OUT_08989,0.0
OUT_04554,0.0
OUT_04555,0.0
OUT_08990,0.0
OUT_08991,0.0
OUT_04558,0.0
OUT_04559,0.0
OUT_04560,0.0
OUT_04561,0.0
OUT_08992,0.0
OUT_04563,0.0
OUT_04564,0.0
OUT_08993,0.0
OUT_08994,0.0
OUT_08996,0.0
OUT_04568,0.0
OUT_08997,0.0
OUT_08999,0.0
OUT_00041,0.0
OUT_04572,0.0
OUT_04573,0.0
OUT_04574,0.0
OUT_04575,0.0
OUT_00043,0.0
OUT_04577,0.0
OUT_04578,0.0
OUT_04579,0.0
OUT_04580,0.0
OUT_00048,0.0
OUT_00051,0.0
OUT_04583,0.0
OUT_04584,0.0
OUT_04585,0.0
OUT_00053,0.0
OUT_00055,0.0
OUT_04588,0.0
OUT_04589,0.0
OUT_00057,0.0
OUT_04591,0.0
OUT_04592,0.0
OUT_00058,0.0
OUT_00060,0.0
OUT_04595,0.0
OUT_04596,0.0
OUT_04597,0.0
OUT_00061,0.0
OUT_04599,0.0
OUT_04600,0.0
OUT_00064,0.0
OUT_04602,0.0
OUT_04603,0.0
OUT_00067,0.0
OUT_04605,0.0
OUT_00068,0.0
OUT_00069,0.0
OUT_04608,0.0
OUT_00070,0.0
OUT_00071,0.0
OUT_04611,0.0
OUT_00072,0.0
OUT_00073,0.0
OUT_04614,0.0
OUT_00075,0.0
OUT_04616,0.0
OUT_04617,0.0
OUT_04618,0.0
OUT_04619,0.0
OUT_04620,0.0
OUT_00080,0.0
OUT_00081,0.0
OUT_04623,0.0
OUT_00082,0.0
OUT_00083,0.0
OUT_00084,0.0
OUT_00086,0.0
OUT_04628,0.0
OUT_00088,0.0
OUT_00089,0.0
OUT_04631,0.0
OUT_00091,0.0
OUT_04633,0.0
OUT_00092,0.0
OUT_04635,0.0
OUT_00097,0.0
OUT_00099,0.0
OUT_04638,0.0
OUT_04639,0.0
OUT_00101,0.0
OUT_00106,0.0
OUT_00107,0.0
OUT_00109,0.0
OUT_00110,0.0
OUT_00114,0.0
OUT_00115,0.0
OUT_00119,0.0
OUT_00120,0.0
OUT_04649,0.0
OUT_04650,0.0
OUT_00121,0.0
OUT_04652,0.0
OUT_00122,0.0
OUT_00125,0.0
OUT_04655,0.0
OUT_04656,0.0
OUT_04657,0.0
OUT_00126,0.0
OUT_00128,0.0
OUT_04660,0.0
OUT_04661,0.0
OUT_04662,0.0
OUT_00129,0.0
OUT_04664,0.0
OUT_04665,0.0
OUT_00132,0.0
OUT_00134,0.0
OUT_00135,0.0
OUT_00137,0.0
OUT_04670,0.0
OUT_00138,0.0
OUT_04672,0.0
OUT_04673,0.0
OUT_04674,0.0
OUT_00140,0.0
OUT_00141,0.0
OUT_04677,0.0
OUT_00142,0.0
OUT_00145,0.0
OUT_00149,0.0
OUT_00150,0.0
OUT_04682,0.0
OUT_04683,0.0
OUT_04684,0.0
OUT_04685,0.0
OUT_04686,0.0
OUT_04687,0.0
OUT_04688,0.0
OUT_00151,0.0
OUT_00153,0.0
OUT_04691,0.0
OUT_04692,0.0
OUT_00154,0.0
OUT_04694,0.0
OUT_04695,0.0
OUT_00157,0.0
OUT_04697,0.0
OUT_00160,0.0
OUT_04699,0.0
OUT_04700,0.0
OUT_00163,0.0
OUT_04702,0.0
OUT_00166,0.0
OUT_04704,0.0
OUT_00168,0.0
OUT_04706,0.0
OUT_04707,0.0
OUT_04708,0.0
OUT_00169,0.0
OUT_04710,0.0
OUT_04711,0.0
OUT_04712,0.0
OUT_04713,0.0
OUT_04714,0.0
OUT_00170,0.0
OUT_04716,0.0
OUT_04717,0.0
OUT_00171,0.0
OUT_00173,0.0
OUT_04720,0.0
OUT_00174,0.0
OUT_00176,0.0
OUT_00178,0.0
OUT_00179,0.0
OUT_04725,0.0
OUT_04726,0.0
OUT_04727,0.0
OUT_00181,0.0
OUT_04729,0.0
OUT_00188,0.0
OUT_00190,0.0
OUT_04732,0.0
OUT_00192,0.0
OUT_00193,0.0
OUT_04735,0.0
OUT_04736,0.0
OUT_04737,0.0
OUT_00194,0.0
OUT_04739,0.0
OUT_00197,0.0
OUT_04741,0.0
OUT_04742,0.0
OUT_00198,0.0
OUT_04744,0.0
OUT_04745,0.0
OUT_04746,0.0
OUT_04747,0.0
OUT_04748,0.0
OUT_00202,0.0
OUT_04750,0.0
OUT_04751,0.0
OUT_04752,0.0
OUT_04753,0.0
OUT_00204,0.0
OUT_04755,0.0
OUT_04756,0.0
OUT_04757,0.0
OUT_04758,0.0
OUT_04759,0.0
OUT_00208,0.0
OUT_00212,0.0
OUT_00213,0.0
OUT_00215,0.0
OUT_04764,0.0
OUT_00217,0.0
OUT_04766,0.0
OUT_04767,0.0
OUT_00222,0.0
OUT_04769,0.0
OUT_04770,0.0
OUT_04771,0.0
OUT_00224,0.0
OUT_04773,0.0
OUT_04774,0.0
OUT_04775,0.0
OUT_04776,0.0
OUT_04777,0.0
OUT_00225,0.0
OUT_00227,0.0
OUT_04780,0.0
OUT_04781,0.0
OUT_04782,0.0
OUT_04783,0.0
OUT_04784,0.0
OUT_04785,0.0
OUT_04786,0.0
OUT_00231,0.0
OUT_00232,0.0
OUT_04789,0.0
OUT_04790,0.0
OUT_04791,0.0
OUT_00234,0.0
OUT_00235,0.0
OUT_04794,0.0
OUT_04795,0.0
OUT_04796,0.0
OUT_04797,0.0
OUT_00236,0.0
OUT_00238,0.0
OUT_04800,0.0
OUT_04801,0.0
OUT_00240,0.0
OUT_00241,0.0
OUT_04804,0.0
OUT_00242,0.0
OUT_04806,0.0
OUT_00243,0.0
OUT_04808,0.0
OUT_04809,0.0
OUT_04810,0.0
OUT_00247,0.0
OUT_04812,0.0
OUT_04813,0.0
OUT_04814,0.0
OUT_04815,0.0
OUT_04816,0.0
OUT_00248,0.0
OUT_04818,0.0
OUT_04819,0.0
OUT_00250,0.0
OUT_04821,0.0
OUT_00251,0.0
OUT_00252,0.0
OUT_04824,0.0
OUT_04825,0.0
OUT_00253,0.0
OUT_04827,0.0
OUT_04828,0.0
OUT_04829,0.0
OUT_00254,0.0
OUT_00256,0.0
OUT_00257,0.0
OUT_04833,0.0
OUT_04834,0.0
OUT_04835,0.0
OUT_04836,0.0
OUT_04837,0.0
OUT_04838,0.0
OUT_04839,0.0
OUT_04840,0.0
OUT_04841,0.0
OUT_04842,0.0
OUT_04843,0.0
OUT_00258,0.0
OUT_04845,0.0
OUT_04846,0.0
OUT_00259,0.0
OUT_04848,0.0
OUT_00260,0.0
OUT_04850,0.0
OUT_04851,0.0
OUT_00262,0.0
OUT_04853,0.0
OUT_04854,0.0
OUT_00263,0.0
OUT_04856,0.0
OUT_04857,0.0
OUT_00265,0.0
OUT_00267,0.0
OUT_04860,0.0
OUT_00269,0.0
OUT_04862,0.0
OUT_04863,0.0
OUT_00270,0.0
OUT_04865,0.0
OUT_04866,0.0
OUT_00272,0.0
OUT_04868,0.0
OUT_00273,0.0
OUT_04870,0.0
OUT_00275,0.0
OUT_00276,0.0
OUT_04873,0.0
OUT_04874,0.0
OUT_00277,0.0
OUT_04876,0.0
OUT_04877,0.0
OUT_00279,0.0
OUT_00280,0.0
OUT_00282,0.0
OUT_04881,0.0
OUT_04882,0.0
OUT_04883,0.0
OUT_00284,0.0
OUT_04885,0.0
OUT_00287,0.0
OUT_00292,0.0
OUT_00295,0.0
OUT_04889,0.0
OUT_04890,0.0
OUT_04891,0.0
OUT_04892,0.0
OUT_04893,0.0
OUT_04894,0.0
OUT_00297,0.0
OUT_04896,0.0
OUT_00299,0.0
OUT_00300,0.0
OUT_04899,0.0
OUT_04900,0.0
OUT_00302,0.0
OUT_04902,0.0
OUT_04903,0.0
OUT_00303,0.0
OUT_00305,0.0
OUT_04906,0.0
OUT_04907,0.0
OUT_00309,0.0
OUT_04909,0.0
OUT_04910,0.0
OUT_04911,0.0
OUT_00310,0.0
OUT_00315,0.0
OUT_00321,0.0
OUT_04915,0.0
OUT_04916,0.0
OUT_04917,0.0
OUT_04918,0.0
OUT_04919,0.0
OUT_00323,0.0
OUT_00329,0.0
OUT_00330,0.0
OUT_04923,0.0
OUT_04924,0.0
OUT_00331,0.0
OUT_00332,0.0
OUT_04927,0.0
OUT_04928,0.0
OUT_04929,0.0
OUT_00335,0.0
OUT_00337,0.0
OUT_04932,0.0
OUT_04933,0.0
OUT_04934,0.0
OUT_00338,0.0
OUT_04936,0.0
OUT_04937,0.0
OUT_04938,0.0
